Title,ALogP,ALogp2,AMR,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,fragC,nAcid,apol,naAromAtom,nAromBond,nAtom,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nBase,nB,bpol,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-5,SCH-6,SCH-7,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,ECCEN,FMF,nHBDon,nHBAcc,HybRatio,khs.sCH3,khs.ssCH2,khs.dsCH,khs.aaCH,khs.sssCH,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH2,khs.ssNH,khs.dsN,khs.aaN,khs.sssN,khs.aasN,khs.sOH,khs.dO,khs.ssO,khs.sF,khs.ssS,khs.ddssS,khs.sCl,Kier1,Kier2,Kier3,nAtomLC,nAtomP,LipinskiFailures,nAtomLAC,MLogP,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEO-11,MDEO-12,MDEN-22,PetitjeanNumber,topoShape,nRotB,TopoPSA,VAdjMat,VABC,MW,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb,mp (°C)
Mol96,0.0835,0.00697225,54.0867,11.89,15.99592067,-0.346118384,0.251118917,4.213879212,8.533712299,520.03,0,28.972309,6,6,26,0.303999809,-0.148900693,2.18E-04,-0.003500002,-0.019489154,14.90891837,14.3286398,18.38037531,15.3286398,13.16245786,615.7554428,662.6425637,809.4811743,707.7449594,527.2041156,0,13,17.745691,1,6,0,3,0,0,0,0,0.083333333,0.11785113,0,0.027777778,0.025229119,0.816496581,0,0,0,0.253436788,0,0,0,9.681798276,6.219545353,5.304975591,3.467987774,2.830776528,2.062829086,1.102686804,0.840018537,7.833004439,4.225397411,2.638576315,1.485689114,1.004424093,0.591441848,0.250148419,0.151620545,1.075241227,1.621621451,1.812193825,0.31560269,0.407237648,0.366375195,171,0.461538462,1,2,0.3,2,1,0,4,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,11.07692308,5.671875,4.152249135,4,10,0,2,2.23,0.111111111,2.450637095,1.618870407,0,4.251415002,6.744025826,0,0.965489385,0,0,0.142857143,0,0.444444444,0.8,4,38.33,4.700439718,176.2912251,179.0946288,25.42342491,1.95564807,8.271275267,5.322178523,2.949096744,280,14,1.058,58,134.4
Mol97,2.4922,6.21106084,67.3498,11.85,12.15017245,-0.160176815,0.139958257,7.061867188,10.32695047,494,0,31.30793,14,16,24,0,0,0,0,0,14,16,22,22,16,986.5623972,1170.41944,1642.058541,1580.067009,1049.025183,0,16,10.93207,0,10,4,0,0,0,0,0,0.222222222,0.371211015,0,0.076388889,0.107965315,0.60549886,0,0.191638319,0,0.311004234,0,0.068945856,0,9.380468889,6.949489743,5.994132902,5.393934187,4.744991101,4.108021509,2.577742913,1.872052136,7.773502692,4.815384141,3.507834231,2.65420195,1.954807416,1.409033573,0.735511526,0.44245009,1.82649207,3.269075925,4.823558521,0.777510585,1.153240569,1.412410764,170,1,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2421875,3.867768595,1.648283039,0,14,0,0,3,0,0,0,0,14.84736996,16.91630931,0,3.965406457,0,0,0,0,0.428571429,0.75,0,0,4.807354922,162.4756565,178.0782504,29.51387083,2.108133631,0,0,0,271,22,4.366,76,100.0
Mol98,1.9256,3.70793536,99.7927,11.99615144,15.99929632,-0.386832001,0.295188251,4.896624094,13.12563061,1129.04,0,47.743102,18,18,38,0.378451507,-0.218227148,0.075990666,-0.020960907,0.004236768,27.09787614,28.66045989,43.76329683,48.3171957,47.98510373,1788.552873,2205.148177,3354.702576,3632.486272,3387.583831,0,27,18.178898,1,14,4,0,0,1,0,0.068041382,0.492833847,0.86153641,0.025515518,0.148728301,0.193665515,1.805439993,0.068041382,0.611773627,0.09581916,0.717335208,0.025515518,0.190074491,0.024376041,16.73384004,11.60902746,10.76217656,9.468052904,8.235607358,7.29465109,5.151493698,3.752489584,12.639127,7.52967071,5.7100376,4.31972557,3.204920221,2.325571014,1.332251183,0.825172068,4.699029042,8.478404943,13.19878103,1.698283616,2.651645681,3.361204706,394,0.875,2,2,0.05,0,0,0,12,0,1,6,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,17.41563786,6.9575,3.021403092,0,9,0,0,3.22,0,0,0,0,17.03668805,25.5196954,4.624020895,6.370876332,3.864313298,0.348119163,0.721124785,0,0.5,1,2,66.76,5.584962501,281.1466362,318.089209,49.66935135,2.069556306,10.79336453,10.79336453,0,1164,44,1.613,134,260.0
Mol99,0.2298,0.05280804,95.2453,11.85,15.99592624,-0.278722971,0.234640415,5.3017747,11.22875178,1519.04,0,50.57986,12,12,43,0.333959258,-0.11629238,-0.041380481,-0.051385828,0.055083263,25.26889867,26.68889199,37.43292648,41.76129439,42.76066032,1599.066526,1895.364254,2687.673644,2815.28837,2709.723406,0,25,26.42014,2,12,0,1,3,1,0,0.06415003,0.4518592,0.631464349,0.028867513,0.137000184,0.149133293,1.076538499,0,0.433583048,0,0.456542526,0,0.106671359,0,16.23384004,11.23638211,9.47519738,8.288714503,7.241620574,5.930890229,3.834190239,2.738330535,13.18309708,8.016748027,5.665994835,4.061576546,2.876981782,2.010243748,1.133161281,0.694051149,3.242054388,6.180636201,9.506827479,1.101239285,1.685436243,2.15956851,380,0.739130435,0,4,0.263157895,1,3,0,10,1,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,17.8112,8.392733564,3.819444444,4,18,0,4,3.11,0,2.1318296,0.913967575,0,17.9505429,18.25391207,0,4.689541397,0,0.25,0,0,0.4,0.666666667,5,40.62,5.523561956,296.7930947,308.152478,46.9196047,2.039982813,12.29357939,5.198652456,7.094926934,1109,37,2.37,118,105.0
Mol100,1.3795,1.90302025,76.6585,11.85,15.99592422,-0.27730466,0.280122227,4.680290693,12.49362973,747.04,0,38.205516,12,12,31,0.360700375,-0.215546525,0.127211038,-0.16348005,0.068902416,21.26889867,22.32891169,33.0171848,35.21101308,37.09647636,1332.877679,1610.470106,2358.014204,2413.989458,2163.343355,0,21,16.354484,1,10,2,0,0,1,0,0.083333333,0.467015857,0.541706037,0.03125,0.120915548,0.106695758,1.23125285,0.068041382,0.566635354,0.116153904,0.518728739,0.03125,0.163273277,0.027212213,13.29468245,9.232017366,8.228285859,7.105937469,6.462537507,5.090845036,2.90990957,2.099171734,10.08999927,5.979615496,4.390299098,3.282289758,2.404675079,1.564570917,0.764735468,0.443923902,3.464192653,6.826488435,9.759448116,1.292602455,2.004415629,2.231392706,250,0.894736842,2,4,0.066666667,0,0,0,10,0,2,2,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,13.95918367,5.78,2.492157923,0,6,0,0,2.67,0,0,0,0,13.99526164,12.39815659,3.701071725,2.620741394,3.363585661,0.25,0,0.5,0.5,1,2,58.2,5.247927513,227.6091562,252.0898777,38.93505074,2.049213197,11.1625221,5.095384032,6.067138072,617,32,1.417,102,296.1
Mol101,-1.1692,1.36702864,76.7527,11.9961959,15.99826381,-0.412876399,0.11509026,5.116359689,9.328061291,1215.04,0,41.77986,9,10,38,0.344567096,-0.12408466,-0.14898885,0.057023812,0.119299471,20.26889867,20.66100366,27.65755148,25.15484434,21.60147304,1015.706761,1140.301772,1480.848943,1278.040313,1056.54095,1,19,25.10014,1,6,1,4,2,0,0,0.11785113,0.219416097,0.3476007,0.041666667,0.068945856,0.08218827,1.166339522,0,0.136082763,0,0.621037712,0,0.037843679,0,12.95781916,8.664703798,7.699540345,5.740273045,4.520037818,3.48351565,2.136749036,1.46224437,10.81112733,6.269124352,4.722831932,2.747902801,1.799078631,1.161526833,0.55149567,0.312249222,2.07760552,2.960283559,3.776488881,0.812180892,0.903272335,0.948995957,308,0.5,3,2,0.428571429,2,2,0,5,2,0,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,14.4099723,6.9632,4.266666667,9,10,0,3,2.56,0.5,1.953201912,2.183242085,0,6.380781705,11.59319396,0,3.102671684,0,0,0.333333333,0.125,0.5,1,6,57.28,5.169925001,233.2154651,248.152478,36.11751242,2.006528468,11.53940601,5.59323932,5.946166691,687,22,1.277,88,170.0
Mol102,-0.4461,0.19900521,90.7489,11.98834534,31.97207217,-0.358021077,0.251432492,5.876652322,12.26406162,938.08,0,44.476309,12,12,36,0.509787875,-0.279707153,0.145383142,-0.061491745,-0.235278555,33.30557008,35.55731493,49.29770836,55.62651355,55.58999282,1863.482132,2240.579982,3328.579722,3594.303118,2985.397302,0,25,25.605691,3,10,1,0,0,0,0,0,0.217470421,0.354127472,0,0.06972862,0.110338145,2.074671769,0.166666667,0.938003598,0.164266427,0.733079041,0.022807523,0.225410405,0.017987726,16.6125197,10.92555749,10.31833609,8.895392407,7.403863446,5.815488756,3.429108106,2.401806949,12.29717787,7.025755527,5.318522448,3.894407227,2.643201906,1.72890882,0.90135609,0.504813722,5.231467191,8.665368261,13.52856419,1.669672308,2.270247601,2.839157389,418,0.782608696,2,7,0.066666667,1,0,0,8,0,3,3,0,0,0,1,0,1,1,0,1,3,0,0,0,1,0,17.8112,7.086924763,3.38331411,3,22,0,0,2.23,0,1.362672263,1.873184798,0,6.704223006,12.02219016,0,6.631975708,0,1.450962705,0,0.5,0.454545455,0.833333333,3,107.98,5.523561956,274.6953939,331.062677,46.52200142,2.022695714,22.92638818,10.11848163,9.337086203,1116,42,0.59,124,200.3
Mol103,-0.3647,0.13300609,47.0644,11.89,15.99692446,-0.279885557,0.285271626,4.387947389,11.14975373,602.05,0,29.781102,0,0,28,0.471849876,-0.238740881,0.227369164,-0.454873337,0.238768512,17.04336771,15.66100366,24.57037451,30.31801137,28.75206574,800.1381914,930.0930899,1339.057177,1419.115233,908.4716908,0,14,19.498898,2,0,0,3,1,1,1,0,0.048112522,0.206136036,0,0.015625,0.03920628,1.435376995,0.068041382,0.801343402,0.164266427,0.80644952,0.051031036,0.38350677,0.07186437,10.93072142,6.446430083,5.999297742,5.034126641,4.471109183,1.70894855,1.393713294,0.30274943,8.509201922,4.61640828,3.716979035,2.807765273,1.817390188,0.548848209,0.305410474,0.074568272,4.017251436,7.442293579,6.88540004,2.099131974,2.795926493,1.782742619,122,0.428571429,2,5,0.666666667,3,1,0,0,1,3,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,12.07142857,4.244897959,1.883472057,2,8,0,2,1.9,0.944940787,1.44224957,4.227834838,1.5,0,1.681792831,1,2.672696154,3.039342743,0.75,0,0.5,0.5,1,2,75.27,4.807354922,192.318686,198.1004424,26.8500592,1.917861371,13.45866086,7.551998951,5.906661908,265,26,0.941,70,198.0
Mol104,-0.8655,0.74909025,74.4693,11.99620666,31.97207196,-0.346716335,0.309682046,4.211768325,12.05853622,1102.06,1,42.757067,6,6,38,0.399450472,-0.25340213,0.126109397,-0.045535244,0.024786484,28.58560948,28.8925872,37.16191579,40.32897228,36.32682321,1378.610147,1561.464445,2126.858983,2227.730355,1882.322213,0,19,30.184933,1,5,1,4,2,0,0,0,0.083333333,0.089779189,0,0.027777778,0.030888613,1.699358737,0.166666667,0.788675135,0.166666667,0.576168166,0.022807523,0.148133085,0.019006269,14.46625533,8.929087446,7.951361454,6.093318801,4.448491276,3.168714087,1.87871254,1.340924746,11.36899033,6.625140342,4.717191771,3.162381007,2.174763475,1.395805065,0.710988076,0.328205609,3.952010963,5.160456019,6.319689625,1.251008631,1.59749607,1.797734375,285,0.315789474,1,5,0.461538462,2,4,0,4,0,1,2,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,17.05263158,7.695266272,4.5,10,13,0,3,2.23,0.166666667,3.963238071,0.843432665,0,8.479373113,7.839868134,0,1.310370697,0,1.301395274,0,0,0.5,1,7,83.06,5.247927513,264.2686564,285.1034792,36.84151706,1.939027214,16.59995765,9.811500728,3.308535208,728,29,0.954,90,198.5
Mol105,0.6618,0.43797924,71.8806,11.9933707,15.99592323,-0.337116076,0.293304924,4.733975993,8.690967218,1097.04,0,40.01986,6,6,37,0.386388493,-0.246644925,0.028695186,0.113728775,-0.13606288,19.26889867,18.66100366,23.60165463,23.54628535,18.65700771,868.9885461,930.7072922,1121.095453,1044.889904,774.4351388,1,17,26.05814,1,5,1,6,0,0,0,0,0.083333333,0.131445856,0,0.027777778,0.029926396,0.895168207,0,0.11785113,0,0.379338928,0,0.013888889,0,12.67336211,8.168233758,6.610661438,5.291790291,3.516025898,2.367335613,1.563591971,0.863590092,10.47888865,5.919862625,3.784810382,2.681484334,1.509810934,0.728631577,0.346026376,0.178578074,1.981054205,2.269275188,2.257540643,0.780984008,0.776140581,0.46620423,286,0.352941176,1,4,0.461538462,2,4,0,4,0,1,2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,15.05882353,8.163265306,5.444444444,10,10,0,2,2.45,0.25,3.509530701,0.801188709,0,7.534630755,8.270956755,0,1.310370697,0,0,0.5,0,0.454545455,0.833333333,7,55.56,5.087462841,239.1759392,236.152478,33.21771578,1.953983281,11.26277713,5.53648884,5.726288293,618,21,0.877,76,61.0
Mol106,0.9172,0.84125584,91.9078,11.89,15.99592521,-0.299390417,0.155606582,4.812294624,12.49139805,2630.02,0,58.56779,0,0,53,0.244008199,-0.059003289,-0.063038672,0.011225691,-0.006763249,24.54893807,26.66418395,43.32836791,49.32836791,43.99255186,2102.748155,2637.615136,4207.040874,4510.80744,3664.035751,0,26,34.71221,0,3,1,3,8,4,2,0.083333333,0.393634553,0.990138753,0.083333333,0.357901668,0.812243968,2.641514364,0.23570226,1.056858859,0.203263132,2.0971602,0.219913203,0.866826545,0.173112522,16.40541292,10.85984445,11.00883621,9.806034292,8.608111519,6.942197797,5.219489826,4.032967949,14.86010218,9.604172489,9.253951929,8.452747119,7.227105087,5.568026327,4.165605196,3.123867743,6.627155003,11.68245592,16.73877598,5.524998873,9.576372697,13.00727225,416,0.739130435,0,2,0.80952381,3,8,1,0,4,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,16.46745562,5.5,2.289281998,3,4,0,2,3.55,0.520020956,6.223670914,5.615495474,2.112473971,10.50262991,21.13382349,6.724576476,6.496457356,5.802058503,0.090909091,0,0,0.454545455,0.833333333,1,34.14,5.523561956,332.0173783,314.2245804,47.37942396,2.059974955,4.967199434,4.967199434,0,1052,48,4.826,136,126.0
Mol107,1.5764,2.48503696,96.5413,11.99432281,31.97207196,-0.308908115,0.068747992,5.714402344,11.85240262,1384.03,0,48.35586,12,12,40,0.170992161,-0.104635598,-0.010308246,-0.001857229,0.083615665,26.84771364,26.33666201,37.67623242,40.78968769,33.70169978,1703.14136,2014.006351,2833.685606,2937.375126,2437.779639,1,22,28.10414,0,12,0,2,1,0,0,0,0.212027588,0.37445125,0,0.089788215,0.196149669,1.149829914,0,0.247193875,0,0.877937543,0,0.136930639,0,13.94938299,9.754020195,8.641090013,6.960059955,6.081631043,5.244068618,3.697020215,2.877079232,12.85929456,7.853541728,6.429755696,4.649334685,3.662852525,2.772801303,1.825076544,1.223923512,2.517725009,4.350864458,6.599589725,1.656013297,2.518700018,3.362821261,315,0.7,0,2,0.294117647,2,3,0,8,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,14.91735537,6.84,3.4425,6,13,0,3,3,0.5,3.642501552,1.2344268,0,15.19023416,15.32500126,0,3.301927249,0,0,0,0,0.444444444,0.8,4,31.78,5.321928095,268.4026135,284.1347198,41.24802737,2.062401369,9.751148683,0,6.561927738,789,31,2.449,104,33.0
Mol108,1.8537,3.43620369,98.2141,11.99331967,31.97207196,-0.341776252,0.039514772,6.151423294,11.95745148,1384.03,0,48.35586,12,12,40,0.172241378,-0.105069105,-0.04344902,0.114865084,-0.061992401,26.84771364,26.33666201,38.84241435,42.98348606,35.00644721,1767.255372,2106.334865,3012.644211,3159.612687,2657.23698,1,22,28.10414,0,12,0,2,1,0,0,0,0.212027588,0.37445125,0,0.089788215,0.196149669,1.310617218,0,0.482896135,0,1.002482853,0,0.319504825,0,14.1125197,9.664703798,8.773342584,7.4231498,5.942727836,5.35469452,3.854898275,2.88574621,13.02243127,7.781111412,6.544526509,4.990630707,3.501116862,2.787636307,1.887086573,1.234405131,3.387915128,4.697677829,7.478922487,2.309719452,2.679763915,3.764084716,276,0.7,0,2,0.294117647,3,1,0,8,1,0,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,14.91735537,6.405827263,3.12244898,6,13,0,3,3,1.144714243,4.526295644,3.703260466,0,10.90258509,15.40469381,0,4.251415002,0,0,0,0,0.5,1,3,31.78,5.321928095,268.4026135,284.1347198,41.06898895,2.053449448,9.72243806,0,6.534505693,744,33,2.551,106,60.0
Mol109,0.6431,0.41357761,61.6698,11.99623304,15.99870645,-0.344851954,0.302682492,4.709133355,8.801630571,690.04,0,32.867895,6,6,30,0.423531089,-0.318206135,0.129867833,0.034496491,-0.148778493,17.68338741,16.99282375,22.87394409,21.26529481,19.32491573,714.4479752,777.0545018,975.5570372,925.7269293,807.0416832,0,15,21.550105,0,6,0,2,1,0,0,0,0.083333333,0.11785113,0,0.027777778,0.022680461,1.030256758,0,0.083333333,0,0.39437822,0,0.013888889,0,11.25914855,7.130228955,6.183287738,4.242692314,3.194050622,2.593491729,1.436307142,0.910551379,9.097675118,4.724552695,3.221584029,1.604361756,1.029773086,0.661624601,0.280906406,0.140148226,1.590600933,2.251206509,3.155622352,0.426767133,0.534531725,0.584307787,181,0.4,1,2,0.363636364,3,0,0,4,1,1,2,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,13.06666667,6.55401662,4.571428571,5,11,0,3,2.23,0.595275394,2.279249276,3.678713737,0,3.965406457,5.911475877,0,2.525064636,0,0,0.632455532,0,0.5,1,4,51.05,4.906890596,202.3774364,209.1051935,29.25904171,1.950602781,11.1397987,8.441998928,2.697799769,384,18,2.273,68,91.5
Mol110,2.8097,7.89441409,110.8075,11.99327702,15.99592676,-0.345033705,0.262133727,4.858447314,13.35697404,2425.03,0,60.760997,12,12,54,0.360762259,-0.216836014,0.048568677,-0.039285955,0.086807972,26.90891837,27.49482173,37.60111085,40.98909968,46.2104693,1798.755688,2079.707581,2886.571983,3214.506893,3353.598272,1,26,36.557003,1,10,2,3,2,2,0,0,0.204124145,0.12319982,0,0.06415003,0.038717968,1.773886678,0.083333333,0.458748653,0.100592232,1.096951695,0.041666667,0.250479823,0.043351671,18.28624628,11.97519952,10.52439794,8.043508177,6.562550409,5.363216472,3.214870868,2.298161865,15.73588348,8.936435245,6.908804651,4.591690458,3.346278443,2.28842311,1.255072686,0.751352291,3.731053331,6.328412794,9.498215236,2.046578519,3.039931046,3.815708438,369,0.56,0,3,0.409090909,4,3,0,10,1,1,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,21.30177515,10.36408163,6,13,6,0,4,3.55,1.249024766,8.994801398,4.005650991,1.189207115,19.71599007,15.73201124,4.658679916,2.039648903,2.828427125,0,0.5,0,0.444444444,0.8,9,29.54,5.64385619,352.6772058,339.2198294,49.7264351,1.989057404,8.49695824,5.519400042,2.977558199,1364,38,3.556,122,75.5
Mol111,0.3285,0.10791225,51.1554,11.99624946,15.9987046,-0.386800317,0.293251429,4.607188808,8.506100904,469.03,0,28.007516,6,6,25,0.326969464,-0.202349694,0.077652469,-0.007185829,-0.007935637,15.32340711,14.32836791,18.43492892,17.65673582,12.99255186,577.8529959,622.0987535,752.6998997,669.8585101,463.6751031,0,13,15.992484,1,5,1,2,1,0,0,0,0.083333333,0.131445856,0,0.027777778,0.026311489,0.691044062,0,0.11785113,0,0.199535599,0,0.013888889,0,9.681798276,6.236382105,5.139464319,3.878270708,2.616700353,2.048076576,1.204475215,0.514425365,7.487324816,4.199004209,2.682793215,1.540287538,0.875606006,0.562857309,0.239338236,0.098358673,1.428468348,1.674413836,2.044300681,0.327908028,0.329024132,0.33662971,172,0.461538462,1,2,0.3,1,2,0,4,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,11.07692308,5.671875,3.703703704,6,10,0,3,2.23,0,1.537788071,0.552604725,0,5.034050782,8.101212901,0,1.310370697,0,0.166666667,0.577350269,0,0.444444444,0.8,4,46.53,4.700439718,174.0846916,180.0786443,25.3838445,1.952603423,7.968455732,7.968455732,0,274,15,1.37,58,96.5
Mol112,-1.8985,3.60430225,30.4474,11.99359795,15.99491741,-0.289281622,0.270796661,4.227027123,7.706630524,124.04,0,16.235965,6,6,14,0.337808103,-0.138473445,-0.157049416,0.09253016,0.073022737,10.85440994,10.16300164,12.88264517,10.93787804,6.411715809,340.9304041,363.8924308,430.1893629,328.0909292,152.2933009,0,9,8.404035,4,1,0,0,0,0,0,0,0.102062073,0.058925565,0,0.019245009,0.009622504,0.5,0,0.166666667,0,0.123475288,0,0.015214515,0,6.690234444,4.304530453,3.642107032,2.592638956,1.800833459,1.250443623,0.451184464,0.23570226,4.612076558,2.363011215,1.454903666,0.8156264,0.426332141,0.227115474,0.056878356,0.018967853,1.040440115,1.054737854,1.040440115,0.190128431,0.150461808,0.109279817,69,0.666666667,1,4,0,0,0,0,3,0,1,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,7.111111111,3.239669421,2,2,9,0,0,1.57,0,0,0,0,1.650963624,2.620741394,0,1,0,0,0,0.333333333,0.4,0.666666667,1,68.87,4.169925001,103.0145957,123.0432618,17.52861439,1.947623821,10.79055525,2.407582445,8.382972808,88,9,-2.093,40,190.0
Mol113,2.5688,6.59873344,75.2282,11.85,12.15020408,-0.186181311,0.116257915,7.486835937,10.95532757,601,0,34.82793,16,19,26,0,0,0,0,0,16,19,28,30,24,1288.439191,1590.723583,2384.771809,2455.609691,1802.046578,0,19,10.93207,0,10,6,0,0,0,0,0,0.247193875,0.55645241,0,0.089779189,0.169391006,0.888888889,0,0.259259259,0,0.458333333,0,0.098958333,0,10.53516943,7.93265299,7.211527018,6.73792507,6.284591819,5.752239173,4.147471199,3.244198765,8.773502692,5.559401077,4.289600718,3.39273441,2.669586605,2.050878197,1.231433752,0.802480925,2.597748881,4.993820797,8.110489295,1.131908647,1.828810238,2.487458151,200,1,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.972299169,3.75,1.444444444,0,16,0,0,3.22,0,0,0,0,14.16403174,23.31640249,0,8.480997324,0,0,0,0,0.428571429,0.75,0,0,5,171.1747083,202.0782504,34.43616484,2.152260302,0,0,0,362,30,4.814,94,156.0
Mol114,-0.7688,0.59105344,96.0779,11.99615143,15.99826628,-0.410151084,0.119969025,4.918087114,10.93740357,2049.04,0,55.007032,10,11,48,0.406713804,-0.203343514,-0.056349348,0.127232488,-0.122741618,26.26889867,28.8271856,41.49164144,45.21101308,39.48764548,1810.565786,2190.822779,3201.696391,3281.630894,2673.102274,1,27,31.452968,2,7,2,2,4,2,0,0,0.327721083,0.683132353,0,0.191132565,0.371682391,1.471489192,0,0.432106493,0,0.899886951,0,0.208522971,0,16.6814338,11.7070399,10.36623217,9.632266979,8.160949075,7.116551659,4.926083303,3.594694542,14.05892567,8.682990361,6.974393659,5.819484377,4.444306034,3.520792177,2.114652917,1.349573118,4.204149147,6.968606077,10.50575065,2.28749951,3.35104626,4.503026007,483,0.791666667,1,3,0.45,1,4,1,5,4,0,2,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,17.41563786,7.318869165,3.241071429,2,11,0,0,3.22,0.083333333,3.44941204,2.913103603,0,10.36726682,24.16365598,0,9.595433521,0,0,0.166666667,0,0.5,1,4,45.59,5.584962501,307.005538,324.1837782,49.81769311,2.075737213,12.03605922,5.416317034,6.619742185,1286,42,1.016,132,174.5
Mol115,0.4049,0.16394401,38.5605,11.99632004,15.99870276,-0.385328319,0.2932209,4.101150239,8.132381474,166.03,1,18.726758,6,6,16,0.257337317,-0.109937464,0.028457584,-0.112111337,0.065809832,12.32340711,10.99627593,15.10283694,14.32464384,11.20939796,412.9391205,453.5423573,565.1205327,467.4594328,235.392542,0,10,7.517242,1,5,1,0,0,0,0,0,0.083333333,0.131445856,0,0.027777778,0.026311489,0.705118357,0,0.232307808,0,0.182362053,0,0.031810057,0,7.560477932,4.715214055,4.169612481,3.034129906,2.335345682,1.341715763,0.565641142,0.240562612,5.112076558,2.72868801,1.822301623,1.134458362,0.654489245,0.341665154,0.096965022,0.02997413,1.498266827,2.174558379,2.133706448,0.333330386,0.339091503,0.264709706,76,0.6,2,2,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,8.1,3.408284024,1.991111111,2,10,0,0,1.9,0,0,0,0,3.965406457,5.553157574,0,2.381101578,0,0.944940787,0,0,0.4,0.666666667,1,57.53,4.321928095,122.1967377,138.0316941,19.38481891,1.938481891,7.332074253,7.332074253,0,114,12,0.908,46,158.0
Mol116,-0.0635,0.00403225,59.1453,11.79,15.99692676,-0.306475702,0.285285886,4.442341005,12.02006665,953.05,0,37.728274,0,0,35,0.475516522,-0.234093465,0.234218916,-0.48669712,0.262501722,20.04336771,18.66100366,27.57037451,34.31801137,36.75206574,1063.193108,1229.08575,1735.906074,1942.764795,1572.524096,0,17,23.871726,3,1,0,2,3,1,1,0,0.048112522,0.206136036,0,0.015625,0.03920628,1.350826006,0.068041382,0.704124145,0.144337567,0.721898531,0.051031036,0.302582445,0.056917725,13.05204176,7.984434886,6.930766517,5.669037092,5.073223864,2.984889535,1.857086455,0.724097258,10.20787253,5.763802883,4.391247091,3.29375085,2.304897456,1.200125952,0.556137802,0.203242741,3.803398705,7.172485337,8.827889785,1.894577322,2.716389596,2.765096063,195,0.352941176,2,5,0.583333333,2,3,1,0,1,3,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,15.05882353,6.25,2.879706152,5,8,0,5,2.23,0.577757036,4.246635601,3.15771303,1.040041912,2.40685195,5.38108856,2.149139864,2.672696154,3.039342743,0.75,0,0.5,0.5,1,5,75.27,5.087462841,241.5701812,238.1317426,32.85799271,1.932823101,13.52836618,7.593228542,5.935137638,472,30,2.282,82,95.0
